Date,AAPL.Open,AAPL.High,AAPL.Low,AAPL.Close,AAPL.Volume,AAPL.Adjusted,dn,mavg,Weather,NAS,Security,Carrier
2016-05-14,DAB,Daytona Beach International,Daytona Beach,FL,USA,29.17991667,-81.05805556,193,23,33,44,21
2016-05-16,DAB,Daytona Beach International,Daytona Beach,FL,USA,29.17991667,-81.05805556,193,23,22,43,22
2016-05-18,DAB,Daytona Beach International,Daytona Beach,FL,USA,29.17991667,-81.05805556,193,10,24,34,27
2016-05-20,DAB,Daytona Beach International,Daytona Beach,FL,USA,29.17991667,-81.05805556,193,29,38,44,21
2016-05-22,DAB,Daytona Beach International,Daytona Beach,FL,USA,29.17991667,-81.05805556,193,19,42,30,22
2016-05-24,DAB,Daytona Beach International,Daytona Beach,FL,USA,29.17991667,-81.05805556,193,21,26,43,25
2016-05-26,DAB,Daytona Beach International,Daytona Beach,FL,USA,29.17991667,-81.05805556,193,23,45,38,25
2016-05-28,DAB,Daytona Beach International,Daytona Beach,FL,USA,29.17991667,-81.05805556,193,10,40,38,27
2016-05-30,DAB,Daytona Beach International,Daytona Beach,FL,USA,29.17991667,-81.05805556,193,16,28,37,27
2016-06-01,DAB,Daytona Beach International,Daytona Beach,FL,USA,29.17991667,-81.05805556,193,26,41,39,29
2016-06-03,DAB,Daytona Beach International,Daytona Beach,FL,USA,29.17991667,-81.05805556,193,11,45,33,15
2016-06-05,DAB,Daytona Beach International,Daytona Beach,FL,USA,29.17991667,-81.05805556,193,20,23,42,27
2016-06-07,DAB,Daytona Beach International,Daytona Beach,FL,USA,29.17991667,-81.05805556,193,27,21,38,27
2016-06-09,DAB,Daytona Beach International,Daytona Beach,FL,USA,29.17991667,-81.05805556,193,23,26,35,21
2016-06-11,DAB,Daytona Beach International,Daytona Beach,FL,USA,29.17991667,-81.05805556,193,24,36,32,26
2016-06-13,DAB,Daytona Beach International,Daytona Beach,FL,USA,29.17991667,-81.05805556,193,27,23,45,18
2016-06-15,DAB,Daytona Beach International,Daytona Beach,FL,USA,29.17991667,-81.05805556,193,19,20,43,26
2016-06-17,DAB,Daytona Beach International,Daytona Beach,FL,USA,29.17991667,-81.05805556,193,21,40,43,17
2016-06-19,DAB,Daytona Beach International,Daytona Beach,FL,USA,29.17991667,-81.05805556,193,27,28,38,29
2016-06-21,DAB,Daytona Beach International,Daytona Beach,FL,USA,29.17991667,-81.05805556,193,29,26,38,12
2016-06-23,DAB,Daytona Beach International,Daytona Beach,FL,USA,29.17991667,-81.05805556,193,21,37,42,29
2016-06-25,DAB,Daytona Beach International,Daytona Beach,FL,USA,29.17991667,-81.05805556,193,21,27,36,17
2016-06-27,DAB,Daytona Beach International,Daytona Beach,FL,USA,29.17991667,-81.05805556,193,27,26,45,11
2016-06-29,DAB,Daytona Beach International,Daytona Beach,FL,USA,29.17991667,-81.05805556,193,26,26,41,21
2016-07-01,DAB,Daytona Beach International,Daytona Beach,FL,USA,29.17991667,-81.05805556,193,26,36,42,13
2016-07-03,DAB,Daytona Beach International,Daytona Beach,FL,USA,29.17991667,-81.05805556,193,29,21,41,17
2016-07-05,DAB,Daytona Beach International,Daytona Beach,FL,USA,29.17991667,-81.05805556,193,24,32,45,25
2016-07-07,DAB,Daytona Beach International,Daytona Beach,FL,USA,29.17991667,-81.05805556,193,30,25,35,22
2016-07-09,DAB,Daytona Beach International,Daytona Beach,FL,USA,29.17991667,-81.05805556,193,15,29,40,28
2016-07-11,DAB,Daytona Beach International,Daytona Beach,FL,USA,29.17991667,-81.05805556,193,25,44,33,19
2016-07-13,DAB,Daytona Beach International,Daytona Beach,FL,USA,29.17991667,-81.05805556,193,12,23,42,13
2016-07-15,DAB,Daytona Beach International,Daytona Beach,FL,USA,29.17991667,-81.05805556,193,13,26,34,27
2016-07-17,DAB,Daytona Beach International,Daytona Beach,FL,USA,29.17991667,-81.05805556,193,16,24,44,23
2016-07-19,DAB,Daytona Beach International,Daytona Beach,FL,USA,29.17991667,-81.05805556,193,14,35,42,17
2016-07-21,DAB,Daytona Beach International,Daytona Beach,FL,USA,29.17991667,-81.05805556,193,19,39,39,28
2016-07-23,DAB,Daytona Beach International,Daytona Beach,FL,USA,29.17991667,-81.05805556,193,14,21,37,29
2016-07-25,DAB,Daytona Beach International,Daytona Beach,FL,USA,29.17991667,-81.05805556,193,16,40,39,15
2016-07-27,DAB,Daytona Beach International,Daytona Beach,FL,USA,29.17991667,-81.05805556,193,18,32,40,16
2016-07-29,DAB,Daytona Beach International,Daytona Beach,FL,USA,29.17991667,-81.05805556,193,21,35,37,19
2016-07-31,DAB,Daytona Beach International,Daytona Beach,FL,USA,29.17991667,-81.05805556,193,10,27,31,26
2016-08-02,DAB,Daytona Beach International,Daytona Beach,FL,USA,29.17991667,-81.05805556,193,18,34,42,23
2016-08-04,DAB,Daytona Beach International,Daytona Beach,FL,USA,29.17991667,-81.05805556,193,17,26,41,13
2016-08-06,DAB,Daytona Beach International,Daytona Beach,FL,USA,29.17991667,-81.05805556,193,16,31,31,23
2016-08-08,DAB,Daytona Beach International,Daytona Beach,FL,USA,29.17991667,-81.05805556,193,21,28,37,21
2016-08-10,DAB,Daytona Beach International,Daytona Beach,FL,USA,29.17991667,-81.05805556,193,27,33,42,10
2016-08-12,DAB,Daytona Beach International,Daytona Beach,FL,USA,29.17991667,-81.05805556,193,11,39,37,24
2016-08-14,DAB,Daytona Beach International,Daytona Beach,FL,USA,29.17991667,-81.05805556,193,17,24,40,14
2016-08-16,DAB,Daytona Beach International,Daytona Beach,FL,USA,29.17991667,-81.05805556,193,20,45,41,22
2016-08-18,DAB,Daytona Beach International,Daytona Beach,FL,USA,29.17991667,-81.05805556,193,18,39,30,18
2016-08-20,DAB,Daytona Beach International,Daytona Beach,FL,USA,29.17991667,-81.05805556,193,12,21,37,11
2016-08-22,DAB,Daytona Beach International,Daytona Beach,FL,USA,29.17991667,-81.05805556,193,27,34,42,22
2016-08-24,DAB,Daytona Beach International,Daytona Beach,FL,USA,29.17991667,-81.05805556,193,29,22,30,30
2016-08-26,DAB,Daytona Beach International,Daytona Beach,FL,USA,29.17991667,-81.05805556,193,29,40,42,12
2016-08-28,DAB,Daytona Beach International,Daytona Beach,FL,USA,29.17991667,-81.05805556,193,17,35,32,30
2016-08-30,DAB,Daytona Beach International,Daytona Beach,FL,USA,29.17991667,-81.05805556,193,21,41,35,17
2016-09-01,DAB,Daytona Beach International,Daytona Beach,FL,USA,29.17991667,-81.05805556,193,17,45,43,11
2016-09-03,DAB,Daytona Beach International,Daytona Beach,FL,USA,29.17991667,-81.05805556,193,12,25,39,27
2016-09-05,DAB,Daytona Beach International,Daytona Beach,FL,USA,29.17991667,-81.05805556,193,22,23,45,16
2016-09-07,DAB,Daytona Beach International,Daytona Beach,FL,USA,29.17991667,-81.05805556,193,19,31,36,21
2016-09-09,DAB,Daytona Beach International,Daytona Beach,FL,USA,29.17991667,-81.05805556,193,22,43,33,17
2016-09-11,DAB,Daytona Beach International,Daytona Beach,FL,USA,29.17991667,-81.05805556,193,15,38,36,16
2016-09-13,DAB,Daytona Beach International,Daytona Beach,FL,USA,29.17991667,-81.05805556,193,21,25,31,23
2016-09-15,DAB,Daytona Beach International,Daytona Beach,FL,USA,29.17991667,-81.05805556,193,25,27,33,29
2016-09-17,DAB,Daytona Beach International,Daytona Beach,FL,USA,29.17991667,-81.05805556,193,19,21,39,19
2016-09-19,DAB,Daytona Beach International,Daytona Beach,FL,USA,29.17991667,-81.05805556,193,27,25,31,21
2016-09-21,DAB,Daytona Beach International,Daytona Beach,FL,USA,29.17991667,-81.05805556,193,24,25,40,12
2016-09-23,DAB,Daytona Beach International,Daytona Beach,FL,USA,29.17991667,-81.05805556,193,23,37,31,20
2016-09-25,DAB,Daytona Beach International,Daytona Beach,FL,USA,29.17991667,-81.05805556,193,11,36,38,24
2016-09-27,DAB,Daytona Beach International,Daytona Beach,FL,USA,29.17991667,-81.05805556,193,22,38,42,28
2016-09-29,DAB,Daytona Beach International,Daytona Beach,FL,USA,29.17991667,-81.05805556,193,29,40,44,16
2016-10-01,DAB,Daytona Beach International,Daytona Beach,FL,USA,29.17991667,-81.05805556,193,22,26,37,10
2016-10-03,DAB,Daytona Beach International,Daytona Beach,FL,USA,29.17991667,-81.05805556,193,29,41,35,12
2016-10-05,DAB,Daytona Beach International,Daytona Beach,FL,USA,29.17991667,-81.05805556,193,26,25,40,13
2016-10-07,DAB,Daytona Beach International,Daytona Beach,FL,USA,29.17991667,-81.05805556,193,17,34,34,15
2016-10-09,DAB,Daytona Beach International,Daytona Beach,FL,USA,29.17991667,-81.05805556,193,10,43,44,29
2016-10-11,DAB,Daytona Beach International,Daytona Beach,FL,USA,29.17991667,-81.05805556,193,23,37,39,21
2016-10-13,DAB,Daytona Beach International,Daytona Beach,FL,USA,29.17991667,-81.05805556,193,19,20,30,30
2016-10-15,DAB,Daytona Beach International,Daytona Beach,FL,USA,29.17991667,-81.05805556,193,21,34,35,26
2016-10-17,DAB,Daytona Beach International,Daytona Beach,FL,USA,29.17991667,-81.05805556,193,17,45,41,10
2016-10-19,DAB,Daytona Beach International,Daytona Beach,FL,USA,29.17991667,-81.05805556,193,18,39,44,21
2016-10-21,DAB,Daytona Beach International,Daytona Beach,FL,USA,29.17991667,-81.05805556,193,29,25,44,16
2016-10-23,DAB,Daytona Beach International,Daytona Beach,FL,USA,29.17991667,-81.05805556,193,24,30,32,18
2016-10-25,DAB,Daytona Beach International,Daytona Beach,FL,USA,29.17991667,-81.05805556,193,29,27,30,12
2016-10-27,DAB,Daytona Beach International,Daytona Beach,FL,USA,29.17991667,-81.05805556,193,27,42,38,21
2016-10-29,DAB,Daytona Beach International,Daytona Beach,FL,USA,29.17991667,-81.05805556,193,16,20,37,26
2016-10-31,DAB,Daytona Beach International,Daytona Beach,FL,USA,29.17991667,-81.05805556,193,20,25,44,21
2016-11-02,DAB,Daytona Beach International,Daytona Beach,FL,USA,29.17991667,-81.05805556,193,26,45,37,13
2016-11-04,DAB,Daytona Beach International,Daytona Beach,FL,USA,29.17991667,-81.05805556,193,15,28,39,14
2016-11-06,DAB,Daytona Beach International,Daytona Beach,FL,USA,29.17991667,-81.05805556,193,20,37,30,19
2016-11-08,DAB,Daytona Beach International,Daytona Beach,FL,USA,29.17991667,-81.05805556,193,27,25,35,19
2016-11-10,DAB,Daytona Beach International,Daytona Beach,FL,USA,29.17991667,-81.05805556,193,22,36,36,21
2016-11-12,DAB,Daytona Beach International,Daytona Beach,FL,USA,29.17991667,-81.05805556,193,19,22,34,12
2016-11-14,DAB,Daytona Beach International,Daytona Beach,FL,USA,29.17991667,-81.05805556,193,28,32,37,12
2016-11-16,DAB,Daytona Beach International,Daytona Beach,FL,USA,29.17991667,-81.05805556,193,28,39,32,26
2016-11-18,DAB,Daytona Beach International,Daytona Beach,FL,USA,29.17991667,-81.05805556,193,21,31,45,27
2016-11-20,DAB,Daytona Beach International,Daytona Beach,FL,USA,29.17991667,-81.05805556,193,13,38,36,23
2016-11-22,DAB,Daytona Beach International,Daytona Beach,FL,USA,29.17991667,-81.05805556,193,30,35,39,16
2016-11-24,DAB,Daytona Beach International,Daytona Beach,FL,USA,29.17991667,-81.05805556,193,19,27,41,28
2016-11-26,DAB,Daytona Beach International,Daytona Beach,FL,USA,29.17991667,-81.05805556,193,30,21,40,10
2016-11-28,DAB,Daytona Beach International,Daytona Beach,FL,USA,29.17991667,-81.05805556,193,30,45,34,21
2016-11-30,DAB,Daytona Beach International,Daytona Beach,FL,USA,29.17991667,-81.05805556,193,29,42,32,29
2016-12-02,DAB,Daytona Beach International,Daytona Beach,FL,USA,29.17991667,-81.05805556,193,13,27,33,14
2016-12-04,DAB,Daytona Beach International,Daytona Beach,FL,USA,29.17991667,-81.05805556,193,12,30,38,16
2016-12-06,DAB,Daytona Beach International,Daytona Beach,FL,USA,29.17991667,-81.05805556,193,29,32,35,19
2016-12-08,DAB,Daytona Beach International,Daytona Beach,FL,USA,29.17991667,-81.05805556,193,30,26,44,19
2016-12-10,DAB,Daytona Beach International,Daytona Beach,FL,USA,29.17991667,-81.05805556,193,10,25,30,18
2016-12-12,DAB,Daytona Beach International,Daytona Beach,FL,USA,29.17991667,-81.05805556,193,13,41,36,24
2016-12-14,DAB,Daytona Beach International,Daytona Beach,FL,USA,29.17991667,-81.05805556,193,13,38,30,14
2016-12-16,DAB,Daytona Beach International,Daytona Beach,FL,USA,29.17991667,-81.05805556,193,18,21,34,21
2016-12-18,DAB,Daytona Beach International,Daytona Beach,FL,USA,29.17991667,-81.05805556,193,23,41,43,28
2016-12-20,DAB,Daytona Beach International,Daytona Beach,FL,USA,29.17991667,-81.05805556,193,21,26,37,16
2016-12-22,DAB,Daytona Beach International,Daytona Beach,FL,USA,29.17991667,-81.05805556,193,18,40,31,27
2016-12-24,DAB,Daytona Beach International,Daytona Beach,FL,USA,29.17991667,-81.05805556,193,27,32,36,23
2016-12-26,DAB,Daytona Beach International,Daytona Beach,FL,USA,29.17991667,-81.05805556,193,28,22,45,23
2016-12-28,DAB,Daytona Beach International,Daytona Beach,FL,USA,29.17991667,-81.05805556,193,17,26,41,17
2016-12-30,DAB,Daytona Beach International,Daytona Beach,FL,USA,29.17991667,-81.05805556,193,15,34,45,18
2016-01-01,ABE,Lehigh Valley International,Allentown,PA,USA,40.65236278,-75.44040167,417,14,33,31,10
2016-01-03,ABE,Lehigh Valley International,Allentown,PA,USA,40.65236278,-75.44040167,417,14,26,35,20
2016-01-05,ABE,Lehigh Valley International,Allentown,PA,USA,40.65236278,-75.44040167,417,19,38,43,19
2016-01-07,ABE,Lehigh Valley International,Allentown,PA,USA,40.65236278,-75.44040167,417,19,27,36,25
2016-01-09,ABE,Lehigh Valley International,Allentown,PA,USA,40.65236278,-75.44040167,417,16,21,37,24
2016-01-11,ABE,Lehigh Valley International,Allentown,PA,USA,40.65236278,-75.44040167,417,20,20,42,30
2016-01-13,ABE,Lehigh Valley International,Allentown,PA,USA,40.65236278,-75.44040167,417,27,45,42,21
2016-01-15,ABE,Lehigh Valley International,Allentown,PA,USA,40.65236278,-75.44040167,417,24,45,40,28
2016-01-17,ABE,Lehigh Valley International,Allentown,PA,USA,40.65236278,-75.44040167,417,21,38,33,27
2016-01-19,ABE,Lehigh Valley International,Allentown,PA,USA,40.65236278,-75.44040167,417,28,45,42,10
2016-01-21,ABE,Lehigh Valley International,Allentown,PA,USA,40.65236278,-75.44040167,417,28,37,33,16
2016-01-23,ABE,Lehigh Valley International,Allentown,PA,USA,40.65236278,-75.44040167,417,25,27,32,24
2016-01-25,ABE,Lehigh Valley International,Allentown,PA,USA,40.65236278,-75.44040167,417,13,26,42,17
2016-01-27,ABE,Lehigh Valley International,Allentown,PA,USA,40.65236278,-75.44040167,417,21,43,39,25
2016-01-29,ABE,Lehigh Valley International,Allentown,PA,USA,40.65236278,-75.44040167,417,26,31,33,20
2016-01-31,ABE,Lehigh Valley International,Allentown,PA,USA,40.65236278,-75.44040167,417,27,20,40,26
2016-02-02,ABE,Lehigh Valley International,Allentown,PA,USA,40.65236278,-75.44040167,417,17,39,39,18
2016-02-04,ABE,Lehigh Valley International,Allentown,PA,USA,40.65236278,-75.44040167,417,23,21,30,13
2016-02-06,ABE,Lehigh Valley International,Allentown,PA,USA,40.65236278,-75.44040167,417,14,20,45,17
2016-02-08,ABE,Lehigh Valley International,Allentown,PA,USA,40.65236278,-75.44040167,417,14,41,33,13
2016-02-10,ABE,Lehigh Valley International,Allentown,PA,USA,40.65236278,-75.44040167,417,15,41,32,25
2016-02-12,ABE,Lehigh Valley International,Allentown,PA,USA,40.65236278,-75.44040167,417,20,42,35,17
2016-02-14,ABE,Lehigh Valley International,Allentown,PA,USA,40.65236278,-75.44040167,417,18,44,42,24
2016-02-16,ABE,Lehigh Valley International,Allentown,PA,USA,40.65236278,-75.44040167,417,25,42,40,22
2016-02-18,ABE,Lehigh Valley International,Allentown,PA,USA,40.65236278,-75.44040167,417,11,44,34,20
2016-02-20,ABE,Lehigh Valley International,Allentown,PA,USA,40.65236278,-75.44040167,417,29,25,42,21
2016-02-22,ABE,Lehigh Valley International,Allentown,PA,USA,40.65236278,-75.44040167,417,30,31,42,25
2016-02-24,ABE,Lehigh Valley International,Allentown,PA,USA,40.65236278,-75.44040167,417,14,33,32,20
2016-02-26,ABE,Lehigh Valley International,Allentown,PA,USA,40.65236278,-75.44040167,417,14,39,36,26
2016-02-28,ABE,Lehigh Valley International,Allentown,PA,USA,40.65236278,-75.44040167,417,21,38,42,26
2016-03-01,ABE,Lehigh Valley International,Allentown,PA,USA,40.65236278,-75.44040167,417,28,38,32,26
2016-03-03,ABE,Lehigh Valley International,Allentown,PA,USA,40.65236278,-75.44040167,417,16,39,35,15
2016-03-05,ABE,Lehigh Valley International,Allentown,PA,USA,40.65236278,-75.44040167,417,29,29,43,30
2016-03-07,ABE,Lehigh Valley International,Allentown,PA,USA,40.65236278,-75.44040167,417,19,45,39,23
2016-03-09,ABE,Lehigh Valley International,Allentown,PA,USA,40.65236278,-75.44040167,417,28,21,35,14
2016-03-11,ABE,Lehigh Valley International,Allentown,PA,USA,40.65236278,-75.44040167,417,11,21,44,30
2016-03-13,ABE,Lehigh Valley International,Allentown,PA,USA,40.65236278,-75.44040167,417,28,24,32,19
2016-03-15,ABE,Lehigh Valley International,Allentown,PA,USA,40.65236278,-75.44040167,417,22,28,40,13
2016-03-17,ABE,Lehigh Valley International,Allentown,PA,USA,40.65236278,-75.44040167,417,30,32,44,30
2016-03-19,ABE,Lehigh Valley International,Allentown,PA,USA,40.65236278,-75.44040167,417,11,32,34,18
2016-03-21,ABE,Lehigh Valley International,Allentown,PA,USA,40.65236278,-75.44040167,417,20,20,37,24
2016-03-23,ABE,Lehigh Valley International,Allentown,PA,USA,40.65236278,-75.44040167,417,18,34,41,19
2016-03-25,ABE,Lehigh Valley International,Allentown,PA,USA,40.65236278,-75.44040167,417,19,20,44,20
2016-03-27,ABE,Lehigh Valley International,Allentown,PA,USA,40.65236278,-75.44040167,417,15,34,36,12
2016-03-29,ABE,Lehigh Valley International,Allentown,PA,USA,40.65236278,-75.44040167,417,12,21,33,29
2016-03-31,ABE,Lehigh Valley International,Allentown,PA,USA,40.65236278,-75.44040167,417,23,40,36,13
2016-04-02,ABE,Lehigh Valley International,Allentown,PA,USA,40.65236278,-75.44040167,417,12,36,40,25
2016-04-04,ABE,Lehigh Valley International,Allentown,PA,USA,40.65236278,-75.44040167,417,14,23,35,29
2016-04-06,ABE,Lehigh Valley International,Allentown,PA,USA,40.65236278,-75.44040167,417,11,36,40,15
2016-04-08,ABE,Lehigh Valley International,Allentown,PA,USA,40.65236278,-75.44040167,417,12,33,42,19
2016-04-10,ABE,Lehigh Valley International,Allentown,PA,USA,40.65236278,-75.44040167,417,14,38,40,30
2016-04-12,ABE,Lehigh Valley International,Allentown,PA,USA,40.65236278,-75.44040167,417,26,28,43,14
2016-04-14,ABE,Lehigh Valley International,Allentown,PA,USA,40.65236278,-75.44040167,417,21,21,38,30
2016-04-16,ABE,Lehigh Valley International,Allentown,PA,USA,40.65236278,-75.44040167,417,20,37,38,20
2016-04-18,ABE,Lehigh Valley International,Allentown,PA,USA,40.65236278,-75.44040167,417,23,20,42,12
2016-04-20,ABE,Lehigh Valley International,Allentown,PA,USA,40.65236278,-75.44040167,417,13,39,42,16
2016-04-22,ABE,Lehigh Valley International,Allentown,PA,USA,40.65236278,-75.44040167,417,14,34,45,17
2016-04-24,ABE,Lehigh Valley International,Allentown,PA,USA,40.65236278,-75.44040167,417,29,33,35,28
2016-04-26,ABE,Lehigh Valley International,Allentown,PA,USA,40.65236278,-75.44040167,417,25,25,45,18
2016-04-28,ABE,Lehigh Valley International,Allentown,PA,USA,40.65236278,-75.44040167,417,18,33,39,18
2016-04-30,ABE,Lehigh Valley International,Allentown,PA,USA,40.65236278,-75.44040167,417,16,42,31,18
2016-05-02,ABE,Lehigh Valley International,Allentown,PA,USA,40.65236278,-75.44040167,417,14,33,39,13
2016-05-04,ABE,Lehigh Valley International,Allentown,PA,USA,40.65236278,-75.44040167,417,11,25,45,24
2016-05-06,ABE,Lehigh Valley International,Allentown,PA,USA,40.65236278,-75.44040167,417,19,42,39,21
2016-05-08,ABE,Lehigh Valley International,Allentown,PA,USA,40.65236278,-75.44040167,417,30,33,37,13
2016-05-10,ABE,Lehigh Valley International,Allentown,PA,USA,40.65236278,-75.44040167,417,11,24,43,28
2016-05-12,ABE,Lehigh Valley International,Allentown,PA,USA,40.65236278,-75.44040167,417,10,26,38,22
2016-05-14,ABE,Lehigh Valley International,Allentown,PA,USA,40.65236278,-75.44040167,417,20,30,43,25
2016-05-16,ABE,Lehigh Valley International,Allentown,PA,USA,40.65236278,-75.44040167,417,19,25,45,17
2016-05-18,ABE,Lehigh Valley International,Allentown,PA,USA,40.65236278,-75.44040167,417,19,36,35,14
2016-05-20,ABE,Lehigh Valley International,Allentown,PA,USA,40.65236278,-75.44040167,417,26,39,43,12
2016-05-22,ABE,Lehigh Valley International,Allentown,PA,USA,40.65236278,-75.44040167,417,22,42,44,10
2016-05-24,ABE,Lehigh Valley International,Allentown,PA,USA,40.65236278,-75.44040167,417,28,40,35,18
2016-05-26,ABE,Lehigh Valley International,Allentown,PA,USA,40.65236278,-75.44040167,417,17,23,38,12
2016-05-28,ABE,Lehigh Valley International,Allentown,PA,USA,40.65236278,-75.44040167,417,10,27,38,29
2016-05-30,ABE,Lehigh Valley International,Allentown,PA,USA,40.65236278,-75.44040167,417,28,38,37,30
2016-06-01,ABE,Lehigh Valley International,Allentown,PA,USA,40.65236278,-75.44040167,417,17,20,39,12
2016-06-03,ABE,Lehigh Valley International,Allentown,PA,USA,40.65236278,-75.44040167,417,25,42,35,28
2016-06-05,ABE,Lehigh Valley International,Allentown,PA,USA,40.65236278,-75.44040167,417,25,35,41,24
2016-06-07,ABE,Lehigh Valley International,Allentown,PA,USA,40.65236278,-75.44040167,417,15,29,34,20
2016-06-09,ABE,Lehigh Valley International,Allentown,PA,USA,40.65236278,-75.44040167,417,27,33,44,20
2016-06-11,ABE,Lehigh Valley International,Allentown,PA,USA,40.65236278,-75.44040167,417,30,45,35,14
2016-06-13,ABE,Lehigh Valley International,Allentown,PA,USA,40.65236278,-75.44040167,417,27,23,44,14
2016-06-15,ABE,Lehigh Valley International,Allentown,PA,USA,40.65236278,-75.44040167,417,17,25,34,10
2016-06-17,ABE,Lehigh Valley International,Allentown,PA,USA,40.65236278,-75.44040167,417,18,44,41,13
2016-06-19,ABE,Lehigh Valley International,Allentown,PA,USA,40.65236278,-75.44040167,417,22,42,38,11
2016-06-21,ABE,Lehigh Valley International,Allentown,PA,USA,40.65236278,-75.44040167,417,30,41,35,11
2016-06-23,ABE,Lehigh Valley International,Allentown,PA,USA,40.65236278,-75.44040167,417,21,35,44,27
2016-06-25,ABE,Lehigh Valley International,Allentown,PA,USA,40.65236278,-75.44040167,417,23,40,40,13
2016-06-27,ABE,Lehigh Valley International,Allentown,PA,USA,40.65236278,-75.44040167,417,22,24,44,15
2016-06-29,ABE,Lehigh Valley International,Allentown,PA,USA,40.65236278,-75.44040167,417,13,30,33,16
2016-07-01,ABE,Lehigh Valley International,Allentown,PA,USA,40.65236278,-75.44040167,417,11,36,37,17
2016-07-03,ABE,Lehigh Valley International,Allentown,PA,USA,40.65236278,-75.44040167,417,20,43,40,23
2016-07-05,ABE,Lehigh Valley International,Allentown,PA,USA,40.65236278,-75.44040167,417,13,22,33,27
2016-07-07,ABE,Lehigh Valley International,Allentown,PA,USA,40.65236278,-75.44040167,417,24,43,40,28
2016-07-09,ABE,Lehigh Valley International,Allentown,PA,USA,40.65236278,-75.44040167,417,13,30,43,28
2016-07-11,ABE,Lehigh Valley International,Allentown,PA,USA,40.65236278,-75.44040167,417,14,42,33,14
2016-07-13,ABE,Lehigh Valley International,Allentown,PA,USA,40.65236278,-75.44040167,417,14,41,32,21
2016-07-15,ABE,Lehigh Valley International,Allentown,PA,USA,40.65236278,-75.44040167,417,17,35,31,18
2016-07-17,ABE,Lehigh Valley International,Allentown,PA,USA,40.65236278,-75.44040167,417,12,40,45,15
2016-07-19,ABE,Lehigh Valley International,Allentown,PA,USA,40.65236278,-75.44040167,417,17,36,39,10
2016-07-21,ABE,Lehigh Valley International,Allentown,PA,USA,40.65236278,-75.44040167,417,17,36,38,29
2016-07-23,ABE,Lehigh Valley International,Allentown,PA,USA,40.65236278,-75.44040167,417,18,25,32,17
2016-07-25,ABE,Lehigh Valley International,Allentown,PA,USA,40.65236278,-75.44040167,417,28,28,30,29
2016-07-27,ABE,Lehigh Valley International,Allentown,PA,USA,40.65236278,-75.44040167,417,13,31,44,12
2016-07-29,ABE,Lehigh Valley International,Allentown,PA,USA,40.65236278,-75.44040167,417,24,45,34,14
2016-07-31,ABE,Lehigh Valley International,Allentown,PA,USA,40.65236278,-75.44040167,417,15,21,36,15
2016-08-02,ABE,Lehigh Valley International,Allentown,PA,USA,40.65236278,-75.44040167,417,14,33,37,16
2016-08-04,ABE,Lehigh Valley International,Allentown,PA,USA,40.65236278,-75.44040167,417,15,21,32,28
2016-08-06,ABE,Lehigh Valley International,Allentown,PA,USA,40.65236278,-75.44040167,417,14,27,30,11
2016-08-08,ABE,Lehigh Valley International,Allentown,PA,USA,40.65236278,-75.44040167,417,14,34,32,22
2016-08-10,ABE,Lehigh Valley International,Allentown,PA,USA,40.65236278,-75.44040167,417,26,28,44,13
2016-08-12,ABE,Lehigh Valley International,Allentown,PA,USA,40.65236278,-75.44040167,417,13,27,39,22
2016-08-14,ABE,Lehigh Valley International,Allentown,PA,USA,40.65236278,-75.44040167,417,20,32,42,20
2016-08-16,ABE,Lehigh Valley International,Allentown,PA,USA,40.65236278,-75.44040167,417,16,26,31,10
2016-08-18,ABE,Lehigh Valley International,Allentown,PA,USA,40.65236278,-75.44040167,417,19,39,42,18
2016-08-20,ABE,Lehigh Valley International,Allentown,PA,USA,40.65236278,-75.44040167,417,13,38,35,27
2016-08-22,ABE,Lehigh Valley International,Allentown,PA,USA,40.65236278,-75.44040167,417,17,30,32,21
2016-08-24,ABE,Lehigh Valley International,Allentown,PA,USA,40.65236278,-75.44040167,417,30,43,38,13
2016-08-26,ABE,Lehigh Valley International,Allentown,PA,USA,40.65236278,-75.44040167,417,16,33,40,30
2016-08-28,ABE,Lehigh Valley International,Allentown,PA,USA,40.65236278,-75.44040167,417,24,29,31,27
2016-08-30,ABE,Lehigh Valley International,Allentown,PA,USA,40.65236278,-75.44040167,417,24,38,30,17
2016-09-01,ABE,Lehigh Valley International,Allentown,PA,USA,40.65236278,-75.44040167,417,12,44,35,12
2016-09-03,ABE,Lehigh Valley International,Allentown,PA,USA,40.65236278,-75.44040167,417,21,42,45,22
2016-09-05,ABE,Lehigh Valley International,Allentown,PA,USA,40.65236278,-75.44040167,417,15,45,34,29
2016-09-07,ABE,Lehigh Valley International,Allentown,PA,USA,40.65236278,-75.44040167,417,11,42,32,15
2016-09-09,ABE,Lehigh Valley International,Allentown,PA,USA,40.65236278,-75.44040167,417,21,28,38,21
2016-09-11,ABE,Lehigh Valley International,Allentown,PA,USA,40.65236278,-75.44040167,417,20,34,40,24
2016-09-13,ABE,Lehigh Valley International,Allentown,PA,USA,40.65236278,-75.44040167,417,26,38,40,22
2016-09-15,ABE,Lehigh Valley International,Allentown,PA,USA,40.65236278,-75.44040167,417,30,27,33,22
2016-09-17,ABE,Lehigh Valley International,Allentown,PA,USA,40.65236278,-75.44040167,417,25,38,33,22
2016-09-19,ABE,Lehigh Valley International,Allentown,PA,USA,40.65236278,-75.44040167,417,28,25,35,23
