Date,AAPL.Open,AAPL.High,AAPL.Low,AAPL.Close,AAPL.Volume,AAPL.Adjusted,dn,mavg,Weather,Technical
2016-03-27,PBI,Palm Beach International,West Palm Beach,FL,USA,26.68316194,-80.09559417,399,12,30
2016-03-29,PBI,Palm Beach International,West Palm Beach,FL,USA,26.68316194,-80.09559417,399,8,23
2016-04-01,PBI,Palm Beach International,West Palm Beach,FL,USA,26.68316194,-80.09559417,399,15,35
2016-04-03,PBI,Palm Beach International,West Palm Beach,FL,USA,26.68316194,-80.09559417,399,9,20
2016-04-05,PBI,Palm Beach International,West Palm Beach,FL,USA,26.68316194,-80.09559417,399,20,42
2016-04-07,PBI,Palm Beach International,West Palm Beach,FL,USA,26.68316194,-80.09559417,399,11,21
2016-04-09,PBI,Palm Beach International,West Palm Beach,FL,USA,26.68316194,-80.09559417,399,17,28
2016-04-11,PBI,Palm Beach International,West Palm Beach,FL,USA,26.68316194,-80.09559417,399,4,21
2016-04-13,PBI,Palm Beach International,West Palm Beach,FL,USA,26.68316194,-80.09559417,399,10,33
2016-04-15,PBI,Palm Beach International,West Palm Beach,FL,USA,26.68316194,-80.09559417,399,1,23
2016-04-17,PBI,Palm Beach International,West Palm Beach,FL,USA,26.68316194,-80.09559417,399,12,22
2016-04-19,PBI,Palm Beach International,West Palm Beach,FL,USA,26.68316194,-80.09559417,399,8,17
2016-04-21,PBI,Palm Beach International,West Palm Beach,FL,USA,26.68316194,-80.09559417,399,14,43
2016-04-23,PBI,Palm Beach International,West Palm Beach,FL,USA,26.68316194,-80.09559417,399,11,23
2016-04-25,PBI,Palm Beach International,West Palm Beach,FL,USA,26.68316194,-80.09559417,399,28,34
2016-04-27,PBI,Palm Beach International,West Palm Beach,FL,USA,26.68316194,-80.09559417,399,5,18
2016-04-29,PBI,Palm Beach International,West Palm Beach,FL,USA,26.68316194,-80.09559417,399,22,27
2016-05-01,PBI,Palm Beach International,West Palm Beach,FL,USA,26.68316194,-80.09559417,399,1,16
2016-05-03,PBI,Palm Beach International,West Palm Beach,FL,USA,26.68316194,-80.09559417,399,10,37
2016-05-05,PBI,Palm Beach International,West Palm Beach,FL,USA,26.68316194,-80.09559417,399,11,18
2016-05-07,PBI,Palm Beach International,West Palm Beach,FL,USA,26.68316194,-80.09559417,399,26,34
2016-05-09,PBI,Palm Beach International,West Palm Beach,FL,USA,26.68316194,-80.09559417,399,11,18
2016-05-11,PBI,Palm Beach International,West Palm Beach,FL,USA,26.68316194,-80.09559417,399,18,37
2016-05-13,PBI,Palm Beach International,West Palm Beach,FL,USA,26.68316194,-80.09559417,399,1,19
2016-05-15,PBI,Palm Beach International,West Palm Beach,FL,USA,26.68316194,-80.09559417,399,13,38
2016-05-17,PBI,Palm Beach International,West Palm Beach,FL,USA,26.68316194,-80.09559417,399,2,23
2016-05-19,PBI,Palm Beach International,West Palm Beach,FL,USA,26.68316194,-80.09559417,399,23,45
2016-05-21,PBI,Palm Beach International,West Palm Beach,FL,USA,26.68316194,-80.09559417,399,13,19
2016-05-23,PBI,Palm Beach International,West Palm Beach,FL,USA,26.68316194,-80.09559417,399,16,35
2016-05-25,PBI,Palm Beach International,West Palm Beach,FL,USA,26.68316194,-80.09559417,399,9,21
2016-05-27,PBI,Palm Beach International,West Palm Beach,FL,USA,26.68316194,-80.09559417,399,27,45
2016-05-29,PBI,Palm Beach International,West Palm Beach,FL,USA,26.68316194,-80.09559417,399,11,22
2016-06-01,PBI,Palm Beach International,West Palm Beach,FL,USA,26.68316194,-80.09559417,399,17,20
2016-06-03,PBI,Palm Beach International,West Palm Beach,FL,USA,26.68316194,-80.09559417,399,3,15
2016-06-05,PBI,Palm Beach International,West Palm Beach,FL,USA,26.68316194,-80.09559417,399,25,40
2016-06-07,PBI,Palm Beach International,West Palm Beach,FL,USA,26.68316194,-80.09559417,399,5,17
2016-06-09,PBI,Palm Beach International,West Palm Beach,FL,USA,26.68316194,-80.09559417,399,16,45
2016-06-11,PBI,Palm Beach International,West Palm Beach,FL,USA,26.68316194,-80.09559417,399,7,22
2016-06-13,PBI,Palm Beach International,West Palm Beach,FL,USA,26.68316194,-80.09559417,399,23,27
2016-06-15,PBI,Palm Beach International,West Palm Beach,FL,USA,26.68316194,-80.09559417,399,4,19
2016-06-17,PBI,Palm Beach International,West Palm Beach,FL,USA,26.68316194,-80.09559417,399,21,45
2016-06-19,PBI,Palm Beach International,West Palm Beach,FL,USA,26.68316194,-80.09559417,399,6,16
2016-06-21,PBI,Palm Beach International,West Palm Beach,FL,USA,26.68316194,-80.09559417,399,28,35
2016-06-23,PBI,Palm Beach International,West Palm Beach,FL,USA,26.68316194,-80.09559417,399,9,16
2016-06-25,PBI,Palm Beach International,West Palm Beach,FL,USA,26.68316194,-80.09559417,399,12,27
2016-06-27,PBI,Palm Beach International,West Palm Beach,FL,USA,26.68316194,-80.09559417,399,12,15
2016-06-29,PBI,Palm Beach International,West Palm Beach,FL,USA,26.68316194,-80.09559417,399,24,38
2016-01-01,MEM,Memphis International,Memphis,TN,USA,35.04241667,-89.97666667,378,3,21
2016-01-03,MEM,Memphis International,Memphis,TN,USA,35.04241667,-89.97666667,378,19,21
2016-01-05,MEM,Memphis International,Memphis,TN,USA,35.04241667,-89.97666667,378,3,21
2016-01-07,MEM,Memphis International,Memphis,TN,USA,35.04241667,-89.97666667,378,28,33
2016-01-09,MEM,Memphis International,Memphis,TN,USA,35.04241667,-89.97666667,378,3,22
2016-01-11,MEM,Memphis International,Memphis,TN,USA,35.04241667,-89.97666667,378,20,24
2016-01-13,MEM,Memphis International,Memphis,TN,USA,35.04241667,-89.97666667,378,2,15
2016-01-15,MEM,Memphis International,Memphis,TN,USA,35.04241667,-89.97666667,378,30,38
2016-01-17,MEM,Memphis International,Memphis,TN,USA,35.04241667,-89.97666667,378,4,23
2016-01-19,MEM,Memphis International,Memphis,TN,USA,35.04241667,-89.97666667,378,20,28
2016-01-21,MEM,Memphis International,Memphis,TN,USA,35.04241667,-89.97666667,378,1,18
2016-01-23,MEM,Memphis International,Memphis,TN,USA,35.04241667,-89.97666667,378,10,40
2016-01-25,MEM,Memphis International,Memphis,TN,USA,35.04241667,-89.97666667,378,10,18
2016-01-27,MEM,Memphis International,Memphis,TN,USA,35.04241667,-89.97666667,378,22,41
2016-01-29,MEM,Memphis International,Memphis,TN,USA,35.04241667,-89.97666667,378,3,21
2016-02-01,MEM,Memphis International,Memphis,TN,USA,35.04241667,-89.97666667,378,16,37
2016-02-03,MEM,Memphis International,Memphis,TN,USA,35.04241667,-89.97666667,378,14,23
2016-02-05,MEM,Memphis International,Memphis,TN,USA,35.04241667,-89.97666667,378,12,31
2016-02-07,MEM,Memphis International,Memphis,TN,USA,35.04241667,-89.97666667,378,15,18
2016-02-09,MEM,Memphis International,Memphis,TN,USA,35.04241667,-89.97666667,378,28,30
2016-02-11,MEM,Memphis International,Memphis,TN,USA,35.04241667,-89.97666667,378,13,17
2016-02-13,MEM,Memphis International,Memphis,TN,USA,35.04241667,-89.97666667,378,14,38
2016-02-15,MEM,Memphis International,Memphis,TN,USA,35.04241667,-89.97666667,378,3,23
2016-02-17,MEM,Memphis International,Memphis,TN,USA,35.04241667,-89.97666667,378,14,24
2016-02-19,MEM,Memphis International,Memphis,TN,USA,35.04241667,-89.97666667,378,5,15
2016-02-21,MEM,Memphis International,Memphis,TN,USA,35.04241667,-89.97666667,378,13,38
2016-02-23,MEM,Memphis International,Memphis,TN,USA,35.04241667,-89.97666667,378,11,21
2016-02-25,MEM,Memphis International,Memphis,TN,USA,35.04241667,-89.97666667,378,19,38
2016-02-27,MEM,Memphis International,Memphis,TN,USA,35.04241667,-89.97666667,378,8,19
2016-02-29,MEM,Memphis International,Memphis,TN,USA,35.04241667,-89.97666667,378,27,33
2016-03-01,MEM,Memphis International,Memphis,TN,USA,35.04241667,-89.97666667,378,13,15
2016-03-03,MEM,Memphis International,Memphis,TN,USA,35.04241667,-89.97666667,378,18,35
2016-03-05,MEM,Memphis International,Memphis,TN,USA,35.04241667,-89.97666667,378,4,18
2016-03-07,MEM,Memphis International,Memphis,TN,USA,35.04241667,-89.97666667,378,21,43
2016-03-09,MEM,Memphis International,Memphis,TN,USA,35.04241667,-89.97666667,378,1,16
2016-03-11,MEM,Memphis International,Memphis,TN,USA,35.04241667,-89.97666667,378,21,35
2016-03-13,MEM,Memphis International,Memphis,TN,USA,35.04241667,-89.97666667,378,9,18
2016-03-15,MEM,Memphis International,Memphis,TN,USA,35.04241667,-89.97666667,378,13,22
2016-03-17,MEM,Memphis International,Memphis,TN,USA,35.04241667,-89.97666667,378,1,20
2016-03-19,MEM,Memphis International,Memphis,TN,USA,35.04241667,-89.97666667,378,26,22
2016-03-21,MEM,Memphis International,Memphis,TN,USA,35.04241667,-89.97666667,378,4,21
2016-03-23,MEM,Memphis International,Memphis,TN,USA,35.04241667,-89.97666667,378,23,24
2016-03-25,MEM,Memphis International,Memphis,TN,USA,35.04241667,-89.97666667,378,8,21
2016-03-27,MEM,Memphis International,Memphis,TN,USA,35.04241667,-89.97666667,378,30,38
2016-03-29,MEM,Memphis International,Memphis,TN,USA,35.04241667,-89.97666667,378,9,19
2016-04-01,MEM,Memphis International,Memphis,TN,USA,35.04241667,-89.97666667,378,12,36
2016-04-03,MEM,Memphis International,Memphis,TN,USA,35.04241667,-89.97666667,378,11,23
2016-04-05,MEM,Memphis International,Memphis,TN,USA,35.04241667,-89.97666667,378,27,20
2016-04-07,MEM,Memphis International,Memphis,TN,USA,35.04241667,-89.97666667,378,5,17
2016-04-09,MEM,Memphis International,Memphis,TN,USA,35.04241667,-89.97666667,378,16,38
2016-04-11,MEM,Memphis International,Memphis,TN,USA,35.04241667,-89.97666667,378,9,17
2016-04-13,MEM,Memphis International,Memphis,TN,USA,35.04241667,-89.97666667,378,25,22
2016-04-15,MEM,Memphis International,Memphis,TN,USA,35.04241667,-89.97666667,378,13,17
2016-04-17,MEM,Memphis International,Memphis,TN,USA,35.04241667,-89.97666667,378,19,21
2016-04-19,MEM,Memphis International,Memphis,TN,USA,35.04241667,-89.97666667,378,8,18
2016-04-21,MEM,Memphis International,Memphis,TN,USA,35.04241667,-89.97666667,378,25,42
2016-04-23,MEM,Memphis International,Memphis,TN,USA,35.04241667,-89.97666667,378,8,19
2016-04-25,MEM,Memphis International,Memphis,TN,USA,35.04241667,-89.97666667,378,22,37
2016-04-27,MEM,Memphis International,Memphis,TN,USA,35.04241667,-89.97666667,378,9,15
2016-04-29,MEM,Memphis International,Memphis,TN,USA,35.04241667,-89.97666667,378,17,22
2016-05-01,MEM,Memphis International,Memphis,TN,USA,35.04241667,-89.97666667,378,5,21
2016-05-03,MEM,Memphis International,Memphis,TN,USA,35.04241667,-89.97666667,378,16,30
2016-05-05,MEM,Memphis International,Memphis,TN,USA,35.04241667,-89.97666667,378,8,17
2016-05-07,MEM,Memphis International,Memphis,TN,USA,35.04241667,-89.97666667,378,19,29
2016-05-09,MEM,Memphis International,Memphis,TN,USA,35.04241667,-89.97666667,378,13,23
2016-05-11,MEM,Memphis International,Memphis,TN,USA,35.04241667,-89.97666667,378,24,29
2016-05-13,MEM,Memphis International,Memphis,TN,USA,35.04241667,-89.97666667,378,2,20
2016-05-15,MEM,Memphis International,Memphis,TN,USA,35.04241667,-89.97666667,378,13,45
2016-05-17,MEM,Memphis International,Memphis,TN,USA,35.04241667,-89.97666667,378,10,19
2016-05-19,MEM,Memphis International,Memphis,TN,USA,35.04241667,-89.97666667,378,26,32
2016-05-21,MEM,Memphis International,Memphis,TN,USA,35.04241667,-89.97666667,378,5,15
2016-05-23,MEM,Memphis International,Memphis,TN,USA,35.04241667,-89.97666667,378,23,33
2016-05-25,MEM,Memphis International,Memphis,TN,USA,35.04241667,-89.97666667,378,12,20
2016-05-27,MEM,Memphis International,Memphis,TN,USA,35.04241667,-89.97666667,378,30,43
2016-05-29,MEM,Memphis International,Memphis,TN,USA,35.04241667,-89.97666667,378,2,16
2016-06-01,MEM,Memphis International,Memphis,TN,USA,35.04241667,-89.97666667,378,27,24
2016-06-03,MEM,Memphis International,Memphis,TN,USA,35.04241667,-89.97666667,378,6,16
2016-06-05,MEM,Memphis International,Memphis,TN,USA,35.04241667,-89.97666667,378,23,23
2016-06-07,MEM,Memphis International,Memphis,TN,USA,35.04241667,-89.97666667,378,3,21
2016-06-09,MEM,Memphis International,Memphis,TN,USA,35.04241667,-89.97666667,378,27,35
2016-06-11,MEM,Memphis International,Memphis,TN,USA,35.04241667,-89.97666667,378,12,23
2016-06-13,MEM,Memphis International,Memphis,TN,USA,35.04241667,-89.97666667,378,23,34
2016-06-15,MEM,Memphis International,Memphis,TN,USA,35.04241667,-89.97666667,378,12,20
2016-06-17,MEM,Memphis International,Memphis,TN,USA,35.04241667,-89.97666667,378,24,23
2016-06-19,MEM,Memphis International,Memphis,TN,USA,35.04241667,-89.97666667,378,1,22
2016-06-21,MEM,Memphis International,Memphis,TN,USA,35.04241667,-89.97666667,378,18,39
2016-06-23,MEM,Memphis International,Memphis,TN,USA,35.04241667,-89.97666667,378,3,22
2016-06-25,MEM,Memphis International,Memphis,TN,USA,35.04241667,-89.97666667,378,26,33
2016-06-27,MEM,Memphis International,Memphis,TN,USA,35.04241667,-89.97666667,378,9,23
2016-06-29,MEM,Memphis International,Memphis,TN,USA,35.04241667,-89.97666667,378,17,27
2016-01-01,LIT,Adams ,Little Rock,AR,USA,34.72939611,-92.22424556,332,12,19
2016-01-03,LIT,Adams ,Little Rock,AR,USA,34.72939611,-92.22424556,332,30,33
2016-01-05,LIT,Adams ,Little Rock,AR,USA,34.72939611,-92.22424556,332,11,22
2016-01-07,LIT,Adams ,Little Rock,AR,USA,34.72939611,-92.22424556,332,25,34
2016-01-09,LIT,Adams ,Little Rock,AR,USA,34.72939611,-92.22424556,332,14,16
2016-01-11,LIT,Adams ,Little Rock,AR,USA,34.72939611,-92.22424556,332,22,27
2016-01-13,LIT,Adams ,Little Rock,AR,USA,34.72939611,-92.22424556,332,13,22
2016-01-15,LIT,Adams ,Little Rock,AR,USA,34.72939611,-92.22424556,332,16,42
2016-01-17,LIT,Adams ,Little Rock,AR,USA,34.72939611,-92.22424556,332,13,21
2016-01-19,LIT,Adams ,Little Rock,AR,USA,34.72939611,-92.22424556,332,29,36
2016-01-21,LIT,Adams ,Little Rock,AR,USA,34.72939611,-92.22424556,332,12,20
2016-01-23,LIT,Adams ,Little Rock,AR,USA,34.72939611,-92.22424556,332,20,42
2016-01-25,LIT,Adams ,Little Rock,AR,USA,34.72939611,-92.22424556,332,3,17
2016-01-27,LIT,Adams ,Little Rock,AR,USA,34.72939611,-92.22424556,332,20,23
2016-01-29,LIT,Adams ,Little Rock,AR,USA,34.72939611,-92.22424556,332,2,17
2016-02-01,LIT,Adams ,Little Rock,AR,USA,34.72939611,-92.22424556,332,26,21
2016-02-03,LIT,Adams ,Little Rock,AR,USA,34.72939611,-92.22424556,332,5,16
2016-02-05,LIT,Adams ,Little Rock,AR,USA,34.72939611,-92.22424556,332,15,37
2016-02-07,LIT,Adams ,Little Rock,AR,USA,34.72939611,-92.22424556,332,9,17
2016-02-09,LIT,Adams ,Little Rock,AR,USA,34.72939611,-92.22424556,332,21,39
2016-02-11,LIT,Adams ,Little Rock,AR,USA,34.72939611,-92.22424556,332,7,16
2016-02-13,LIT,Adams ,Little Rock,AR,USA,34.72939611,-92.22424556,332,18,44
2016-02-15,LIT,Adams ,Little Rock,AR,USA,34.72939611,-92.22424556,332,3,22
2016-02-17,LIT,Adams ,Little Rock,AR,USA,34.72939611,-92.22424556,332,14,43
2016-02-19,LIT,Adams ,Little Rock,AR,USA,34.72939611,-92.22424556,332,4,18
2016-02-21,LIT,Adams ,Little Rock,AR,USA,34.72939611,-92.22424556,332,27,36
2016-02-23,LIT,Adams ,Little Rock,AR,USA,34.72939611,-92.22424556,332,2,20
2016-02-25,LIT,Adams ,Little Rock,AR,USA,34.72939611,-92.22424556,332,26,35
2016-02-27,LIT,Adams ,Little Rock,AR,USA,34.72939611,-92.22424556,332,11,21
2016-02-29,LIT,Adams ,Little Rock,AR,USA,34.72939611,-92.22424556,332,23,29
2016-03-01,LIT,Adams ,Little Rock,AR,USA,34.72939611,-92.22424556,332,13,20
2016-03-03,LIT,Adams ,Little Rock,AR,USA,34.72939611,-92.22424556,332,14,35
2016-03-05,LIT,Adams ,Little Rock,AR,USA,34.72939611,-92.22424556,332,2,22
2016-03-07,LIT,Adams ,Little Rock,AR,USA,34.72939611,-92.22424556,332,21,24
2016-03-09,LIT,Adams ,Little Rock,AR,USA,34.72939611,-92.22424556,332,1,17
2016-03-11,LIT,Adams ,Little Rock,AR,USA,34.72939611,-92.22424556,332,26,44
2016-03-13,LIT,Adams ,Little Rock,AR,USA,34.72939611,-92.22424556,332,10,15
2016-03-15,LIT,Adams ,Little Rock,AR,USA,34.72939611,-92.22424556,332,20,42
2016-03-17,LIT,Adams ,Little Rock,AR,USA,34.72939611,-92.22424556,332,8,23
2016-03-19,LIT,Adams ,Little Rock,AR,USA,34.72939611,-92.22424556,332,26,40
2016-03-21,LIT,Adams ,Little Rock,AR,USA,34.72939611,-92.22424556,332,1,21
2016-03-23,LIT,Adams ,Little Rock,AR,USA,34.72939611,-92.22424556,332,14,36
2016-03-25,LIT,Adams ,Little Rock,AR,USA,34.72939611,-92.22424556,332,5,22
2016-03-27,LIT,Adams ,Little Rock,AR,USA,34.72939611,-92.22424556,332,20,24
2016-03-29,LIT,Adams ,Little Rock,AR,USA,34.72939611,-92.22424556,332,9,21
2016-04-01,LIT,Adams ,Little Rock,AR,USA,34.72939611,-92.22424556,332,26,23
2016-04-03,LIT,Adams ,Little Rock,AR,USA,34.72939611,-92.22424556,332,12,16
2016-04-05,LIT,Adams ,Little Rock,AR,USA,34.72939611,-92.22424556,332,28,40
2016-04-07,LIT,Adams ,Little Rock,AR,USA,34.72939611,-92.22424556,332,4,22
2016-04-09,LIT,Adams ,Little Rock,AR,USA,34.72939611,-92.22424556,332,25,29
2016-04-11,LIT,Adams ,Little Rock,AR,USA,34.72939611,-92.22424556,332,6,22
2016-04-13,LIT,Adams ,Little Rock,AR,USA,34.72939611,-92.22424556,332,28,39
2016-04-15,LIT,Adams ,Little Rock,AR,USA,34.72939611,-92.22424556,332,9,22
2016-04-17,LIT,Adams ,Little Rock,AR,USA,34.72939611,-92.22424556,332,15,34
2016-04-19,LIT,Adams ,Little Rock,AR,USA,34.72939611,-92.22424556,332,8,18
2016-04-21,LIT,Adams ,Little Rock,AR,USA,34.72939611,-92.22424556,332,13,20
2016-04-23,LIT,Adams ,Little Rock,AR,USA,34.72939611,-92.22424556,332,2,16
2016-04-25,LIT,Adams ,Little Rock,AR,USA,34.72939611,-92.22424556,332,16,31
2016-04-27,LIT,Adams ,Little Rock,AR,USA,34.72939611,-92.22424556,332,9,20
2016-04-29,LIT,Adams ,Little Rock,AR,USA,34.72939611,-92.22424556,332,23,34
2016-05-01,LIT,Adams ,Little Rock,AR,USA,34.72939611,-92.22424556,332,7,18
2016-05-03,LIT,Adams ,Little Rock,AR,USA,34.72939611,-92.22424556,332,12,21
2016-05-05,LIT,Adams ,Little Rock,AR,USA,34.72939611,-92.22424556,332,15,20
2016-05-07,LIT,Adams ,Little Rock,AR,USA,34.72939611,-92.22424556,332,21,23
2016-05-09,LIT,Adams ,Little Rock,AR,USA,34.72939611,-92.22424556,332,7,20
2016-05-11,LIT,Adams ,Little Rock,AR,USA,34.72939611,-92.22424556,332,13,22
2016-05-13,LIT,Adams ,Little Rock,AR,USA,34.72939611,-92.22424556,332,8,21
2016-05-15,LIT,Adams ,Little Rock,AR,USA,34.72939611,-92.22424556,332,18,31
2016-05-17,LIT,Adams ,Little Rock,AR,USA,34.72939611,-92.22424556,332,13,16
2016-05-19,LIT,Adams ,Little Rock,AR,USA,34.72939611,-92.22424556,332,28,38
2016-05-21,LIT,Adams ,Little Rock,AR,USA,34.72939611,-92.22424556,332,8,17
2016-05-23,LIT,Adams ,Little Rock,AR,USA,34.72939611,-92.22424556,332,28,22
2016-05-25,LIT,Adams ,Little Rock,AR,USA,34.72939611,-92.22424556,332,3,21
2016-05-27,LIT,Adams ,Little Rock,AR,USA,34.72939611,-92.22424556,332,17,26
2016-05-29,LIT,Adams ,Little Rock,AR,USA,34.72939611,-92.22424556,332,15,22
2016-06-01,LIT,Adams ,Little Rock,AR,USA,34.72939611,-92.22424556,332,12,39
2016-06-03,LIT,Adams ,Little Rock,AR,USA,34.72939611,-92.22424556,332,15,16
2016-06-05,LIT,Adams ,Little Rock,AR,USA,34.72939611,-92.22424556,332,16,27
2016-06-07,LIT,Adams ,Little Rock,AR,USA,34.72939611,-92.22424556,332,10,19
2016-06-09,LIT,Adams ,Little Rock,AR,USA,34.72939611,-92.22424556,332,17,40
2016-06-11,LIT,Adams ,Little Rock,AR,USA,34.72939611,-92.22424556,332,15,23
2016-06-13,LIT,Adams ,Little Rock,AR,USA,34.72939611,-92.22424556,332,30,43
2016-06-15,LIT,Adams ,Little Rock,AR,USA,34.72939611,-92.22424556,332,14,20
2016-06-17,LIT,Adams ,Little Rock,AR,USA,34.72939611,-92.22424556,332,29,42
2016-06-19,LIT,Adams ,Little Rock,AR,USA,34.72939611,-92.22424556,332,1,21
2016-06-21,LIT,Adams ,Little Rock,AR,USA,34.72939611,-92.22424556,332,26,24
2016-06-23,LIT,Adams ,Little Rock,AR,USA,34.72939611,-92.22424556,332,2,16
2016-06-25,LIT,Adams ,Little Rock,AR,USA,34.72939611,-92.22424556,332,10,32
2016-06-27,LIT,Adams ,Little Rock,AR,USA,34.72939611,-92.22424556,332,13,17
2016-06-29,LIT,Adams ,Little Rock,AR,USA,34.72939611,-92.22424556,332,13,22
