Date,AAPL.Open,AAPL.High,AAPL.Low,AAPL.Close,AAPL.Volume,AAPL.Adjusted,dn,mavg,Weather,NAS,Security,Carrier
2016-01-05,LMT,Klamath Falls International,Klamath Falls,OR,USA,42.15614361,-121.7332081,659,16,26,25,18
2016-01-07,LMT,Klamath Falls International,Klamath Falls,OR,USA,42.15614361,-121.7332081,659,17,42,47,28
2016-01-09,LMT,Klamath Falls International,Klamath Falls,OR,USA,42.15614361,-121.7332081,659,18,26,29,12
2016-01-11,LMT,Klamath Falls International,Klamath Falls,OR,USA,42.15614361,-121.7332081,659,19,35,38,15
2016-01-13,LMT,Klamath Falls International,Klamath Falls,OR,USA,42.15614361,-121.7332081,659,12,41,35,7
2016-01-15,LMT,Klamath Falls International,Klamath Falls,OR,USA,42.15614361,-121.7332081,659,20,20,21,15
2016-01-17,LMT,Klamath Falls International,Klamath Falls,OR,USA,42.15614361,-121.7332081,659,17,23,25,12
2016-01-19,LMT,Klamath Falls International,Klamath Falls,OR,USA,42.15614361,-121.7332081,659,13,41,42,28
2016-01-21,LMT,Klamath Falls International,Klamath Falls,OR,USA,42.15614361,-121.7332081,659,18,37,33,17
2016-01-23,LMT,Klamath Falls International,Klamath Falls,OR,USA,42.15614361,-121.7332081,659,11,31,36,16
2016-01-25,LMT,Klamath Falls International,Klamath Falls,OR,USA,42.15614361,-121.7332081,659,15,29,27,3
2016-01-27,LMT,Klamath Falls International,Klamath Falls,OR,USA,42.15614361,-121.7332081,659,20,31,23,18
2016-01-29,LMT,Klamath Falls International,Klamath Falls,OR,USA,42.15614361,-121.7332081,659,17,30,32,4
2016-02-01,LMT,Klamath Falls International,Klamath Falls,OR,USA,42.15614361,-121.7332081,659,15,38,45,21
2016-02-03,LMT,Klamath Falls International,Klamath Falls,OR,USA,42.15614361,-121.7332081,659,18,23,31,15
2016-02-05,LMT,Klamath Falls International,Klamath Falls,OR,USA,42.15614361,-121.7332081,659,12,39,31,16
2016-02-07,LMT,Klamath Falls International,Klamath Falls,OR,USA,42.15614361,-121.7332081,659,14,28,26,5
2016-02-09,LMT,Klamath Falls International,Klamath Falls,OR,USA,42.15614361,-121.7332081,659,11,22,21,27
2016-02-11,LMT,Klamath Falls International,Klamath Falls,OR,USA,42.15614361,-121.7332081,659,14,40,34,13
2016-02-13,LMT,Klamath Falls International,Klamath Falls,OR,USA,42.15614361,-121.7332081,659,13,24,26,14
2016-02-15,LMT,Klamath Falls International,Klamath Falls,OR,USA,42.15614361,-121.7332081,659,15,21,32,20
2016-02-17,LMT,Klamath Falls International,Klamath Falls,OR,USA,42.15614361,-121.7332081,659,15,20,48,19
2016-02-19,LMT,Klamath Falls International,Klamath Falls,OR,USA,42.15614361,-121.7332081,659,12,41,32,2
2016-02-21,LMT,Klamath Falls International,Klamath Falls,OR,USA,42.15614361,-121.7332081,659,18,31,35,12
2016-02-23,LMT,Klamath Falls International,Klamath Falls,OR,USA,42.15614361,-121.7332081,659,13,22,28,4
2016-02-25,LMT,Klamath Falls International,Klamath Falls,OR,USA,42.15614361,-121.7332081,659,13,42,25,21
2016-02-27,LMT,Klamath Falls International,Klamath Falls,OR,USA,42.15614361,-121.7332081,659,19,42,28,20
2016-02-29,LMT,Klamath Falls International,Klamath Falls,OR,USA,42.15614361,-121.7332081,659,11,42,49,14
2016-03-01,LMT,Klamath Falls International,Klamath Falls,OR,USA,42.15614361,-121.7332081,659,17,25,35,13
2016-03-03,LMT,Klamath Falls International,Klamath Falls,OR,USA,42.15614361,-121.7332081,659,18,38,26,29
2016-03-05,LMT,Klamath Falls International,Klamath Falls,OR,USA,42.15614361,-121.7332081,659,16,25,33,20
2016-03-07,LMT,Klamath Falls International,Klamath Falls,OR,USA,42.15614361,-121.7332081,659,10,37,48,12
2016-03-09,LMT,Klamath Falls International,Klamath Falls,OR,USA,42.15614361,-121.7332081,659,20,41,32,16
2016-03-11,LMT,Klamath Falls International,Klamath Falls,OR,USA,42.15614361,-121.7332081,659,19,41,20,21
2016-03-13,LMT,Klamath Falls International,Klamath Falls,OR,USA,42.15614361,-121.7332081,659,20,31,32,5
2016-03-15,LMT,Klamath Falls International,Klamath Falls,OR,USA,42.15614361,-121.7332081,659,18,25,25,19
2016-03-17,LMT,Klamath Falls International,Klamath Falls,OR,USA,42.15614361,-121.7332081,659,19,38,25,14
2016-03-19,LMT,Klamath Falls International,Klamath Falls,OR,USA,42.15614361,-121.7332081,659,12,44,48,18
2016-03-21,LMT,Klamath Falls International,Klamath Falls,OR,USA,42.15614361,-121.7332081,659,15,33,25,13
2016-03-23,LMT,Klamath Falls International,Klamath Falls,OR,USA,42.15614361,-121.7332081,659,12,38,32,20
2016-03-25,LMT,Klamath Falls International,Klamath Falls,OR,USA,42.15614361,-121.7332081,659,11,32,25,13
2016-03-27,LMT,Klamath Falls International,Klamath Falls,OR,USA,42.15614361,-121.7332081,659,18,33,36,15
2016-03-29,LMT,Klamath Falls International,Klamath Falls,OR,USA,42.15614361,-121.7332081,659,17,39,32,6
2016-04-01,LMT,Klamath Falls International,Klamath Falls,OR,USA,42.15614361,-121.7332081,659,16,43,24,12
2016-04-03,LMT,Klamath Falls International,Klamath Falls,OR,USA,42.15614361,-121.7332081,659,20,24,35,4
2016-04-05,LMT,Klamath Falls International,Klamath Falls,OR,USA,42.15614361,-121.7332081,659,18,42,47,18
2016-04-07,LMT,Klamath Falls International,Klamath Falls,OR,USA,42.15614361,-121.7332081,659,17,21,31,12
2016-04-09,LMT,Klamath Falls International,Klamath Falls,OR,USA,42.15614361,-121.7332081,659,15,30,43,30
2016-04-11,LMT,Klamath Falls International,Klamath Falls,OR,USA,42.15614361,-121.7332081,659,16,39,35,12
2016-04-13,LMT,Klamath Falls International,Klamath Falls,OR,USA,42.15614361,-121.7332081,659,14,41,43,30
2016-04-15,LMT,Klamath Falls International,Klamath Falls,OR,USA,42.15614361,-121.7332081,659,14,39,28,10
2016-04-17,LMT,Klamath Falls International,Klamath Falls,OR,USA,42.15614361,-121.7332081,659,18,24,39,19
2016-04-19,LMT,Klamath Falls International,Klamath Falls,OR,USA,42.15614361,-121.7332081,659,19,20,31,13
2016-04-21,LMT,Klamath Falls International,Klamath Falls,OR,USA,42.15614361,-121.7332081,659,15,25,49,29
2016-04-23,LMT,Klamath Falls International,Klamath Falls,OR,USA,42.15614361,-121.7332081,659,20,24,30,13
2016-04-25,LMT,Klamath Falls International,Klamath Falls,OR,USA,42.15614361,-121.7332081,659,19,25,33,23
2016-04-27,LMT,Klamath Falls International,Klamath Falls,OR,USA,42.15614361,-121.7332081,659,15,38,26,20
2016-04-29,LMT,Klamath Falls International,Klamath Falls,OR,USA,42.15614361,-121.7332081,659,14,21,26,24
2016-05-01,LMT,Klamath Falls International,Klamath Falls,OR,USA,42.15614361,-121.7332081,659,12,33,25,4
2016-05-03,LMT,Klamath Falls International,Klamath Falls,OR,USA,42.15614361,-121.7332081,659,15,43,20,30
2016-05-05,LMT,Klamath Falls International,Klamath Falls,OR,USA,42.15614361,-121.7332081,659,19,38,35,15
2016-05-07,LMT,Klamath Falls International,Klamath Falls,OR,USA,42.15614361,-121.7332081,659,20,42,20,19
2016-05-09,LMT,Klamath Falls International,Klamath Falls,OR,USA,42.15614361,-121.7332081,659,14,21,26,16
2016-05-11,LMT,Klamath Falls International,Klamath Falls,OR,USA,42.15614361,-121.7332081,659,10,25,49,18
2016-05-13,LMT,Klamath Falls International,Klamath Falls,OR,USA,42.15614361,-121.7332081,659,14,30,25,14
2016-05-15,LMT,Klamath Falls International,Klamath Falls,OR,USA,42.15614361,-121.7332081,659,13,44,50,23
2016-05-17,LMT,Klamath Falls International,Klamath Falls,OR,USA,42.15614361,-121.7332081,659,19,36,25,20
2016-05-19,LMT,Klamath Falls International,Klamath Falls,OR,USA,42.15614361,-121.7332081,659,15,41,24,24
2016-05-21,LMT,Klamath Falls International,Klamath Falls,OR,USA,42.15614361,-121.7332081,659,15,31,31,17
2016-05-23,LMT,Klamath Falls International,Klamath Falls,OR,USA,42.15614361,-121.7332081,659,14,44,26,25
2016-05-25,LMT,Klamath Falls International,Klamath Falls,OR,USA,42.15614361,-121.7332081,659,17,33,33,4
2016-05-27,LMT,Klamath Falls International,Klamath Falls,OR,USA,42.15614361,-121.7332081,659,13,26,45,10
2016-05-29,LMT,Klamath Falls International,Klamath Falls,OR,USA,42.15614361,-121.7332081,659,11,35,30,17
2016-06-01,LMT,Klamath Falls International,Klamath Falls,OR,USA,42.15614361,-121.7332081,659,11,32,22,25
2016-06-03,LMT,Klamath Falls International,Klamath Falls,OR,USA,42.15614361,-121.7332081,659,12,22,29,10
2016-06-05,LMT,Klamath Falls International,Klamath Falls,OR,USA,42.15614361,-121.7332081,659,11,38,42,22
2016-06-07,LMT,Klamath Falls International,Klamath Falls,OR,USA,42.15614361,-121.7332081,659,19,32,27,16
2016-06-09,LMT,Klamath Falls International,Klamath Falls,OR,USA,42.15614361,-121.7332081,659,19,36,32,13
2016-06-11,LMT,Klamath Falls International,Klamath Falls,OR,USA,42.15614361,-121.7332081,659,13,23,26,16
2016-06-13,LMT,Klamath Falls International,Klamath Falls,OR,USA,42.15614361,-121.7332081,659,17,28,45,24
2016-06-15,LMT,Klamath Falls International,Klamath Falls,OR,USA,42.15614361,-121.7332081,659,20,40,26,1
2016-06-17,LMT,Klamath Falls International,Klamath Falls,OR,USA,42.15614361,-121.7332081,659,10,40,37,30
2016-06-19,LMT,Klamath Falls International,Klamath Falls,OR,USA,42.15614361,-121.7332081,659,15,26,30,14
2016-06-21,LMT,Klamath Falls International,Klamath Falls,OR,USA,42.15614361,-121.7332081,659,10,45,46,13
2016-06-23,LMT,Klamath Falls International,Klamath Falls,OR,USA,42.15614361,-121.7332081,659,17,40,29,13
2016-06-25,LMT,Klamath Falls International,Klamath Falls,OR,USA,42.15614361,-121.7332081,659,19,27,32,18
2016-06-27,LMT,Klamath Falls International,Klamath Falls,OR,USA,42.15614361,-121.7332081,659,15,25,29,11
2016-06-29,LMT,Klamath Falls International,Klamath Falls,OR,USA,42.15614361,-121.7332081,659,17,42,33,19
2016-01-01,SWF,Stewart,Newburgh,NY,USA,41.50409361,-74.10483833,487,17,38,34,4
2016-01-03,SWF,Stewart,Newburgh,NY,USA,41.50409361,-74.10483833,487,20,26,25,20
2016-01-05,SWF,Stewart,Newburgh,NY,USA,41.50409361,-74.10483833,487,10,43,30,19
2016-01-07,SWF,Stewart,Newburgh,NY,USA,41.50409361,-74.10483833,487,10,30,23,19
2016-01-09,SWF,Stewart,Newburgh,NY,USA,41.50409361,-74.10483833,487,17,38,31,14
2016-01-11,SWF,Stewart,Newburgh,NY,USA,41.50409361,-74.10483833,487,19,33,33,26
2016-01-13,SWF,Stewart,Newburgh,NY,USA,41.50409361,-74.10483833,487,10,44,33,5
2016-01-15,SWF,Stewart,Newburgh,NY,USA,41.50409361,-74.10483833,487,11,33,39,20
2016-01-17,SWF,Stewart,Newburgh,NY,USA,41.50409361,-74.10483833,487,10,32,28,14
2016-01-19,SWF,Stewart,Newburgh,NY,USA,41.50409361,-74.10483833,487,19,41,32,25
2016-01-21,SWF,Stewart,Newburgh,NY,USA,41.50409361,-74.10483833,487,15,24,27,10
2016-01-23,SWF,Stewart,Newburgh,NY,USA,41.50409361,-74.10483833,487,17,23,32,11
2016-01-25,SWF,Stewart,Newburgh,NY,USA,41.50409361,-74.10483833,487,14,26,30,16
2016-01-27,SWF,Stewart,Newburgh,NY,USA,41.50409361,-74.10483833,487,15,22,36,23
2016-01-29,SWF,Stewart,Newburgh,NY,USA,41.50409361,-74.10483833,487,12,36,32,6
2016-02-01,SWF,Stewart,Newburgh,NY,USA,41.50409361,-74.10483833,487,12,25,44,23
2016-02-03,SWF,Stewart,Newburgh,NY,USA,41.50409361,-74.10483833,487,10,22,34,11
2016-02-05,SWF,Stewart,Newburgh,NY,USA,41.50409361,-74.10483833,487,16,29,43,25
2016-02-07,SWF,Stewart,Newburgh,NY,USA,41.50409361,-74.10483833,487,20,39,28,8
2016-02-09,SWF,Stewart,Newburgh,NY,USA,41.50409361,-74.10483833,487,15,39,41,15
2016-02-11,SWF,Stewart,Newburgh,NY,USA,41.50409361,-74.10483833,487,14,44,32,19
2016-02-13,SWF,Stewart,Newburgh,NY,USA,41.50409361,-74.10483833,487,20,37,25,30
2016-02-15,SWF,Stewart,Newburgh,NY,USA,41.50409361,-74.10483833,487,16,44,32,2
2016-02-17,SWF,Stewart,Newburgh,NY,USA,41.50409361,-74.10483833,487,20,27,20,16
2016-02-19,SWF,Stewart,Newburgh,NY,USA,41.50409361,-74.10483833,487,19,39,30,6
2016-02-21,SWF,Stewart,Newburgh,NY,USA,41.50409361,-74.10483833,487,19,43,27,23
2016-02-23,SWF,Stewart,Newburgh,NY,USA,41.50409361,-74.10483833,487,18,36,30,14
2016-02-25,SWF,Stewart,Newburgh,NY,USA,41.50409361,-74.10483833,487,13,35,49,13
2016-02-27,SWF,Stewart,Newburgh,NY,USA,41.50409361,-74.10483833,487,10,28,29,13
2016-02-29,SWF,Stewart,Newburgh,NY,USA,41.50409361,-74.10483833,487,19,37,37,28
2016-03-01,SWF,Stewart,Newburgh,NY,USA,41.50409361,-74.10483833,487,15,44,25,6
2016-03-03,SWF,Stewart,Newburgh,NY,USA,41.50409361,-74.10483833,487,18,37,45,15
2016-03-05,SWF,Stewart,Newburgh,NY,USA,41.50409361,-74.10483833,487,15,20,29,14
2016-03-07,SWF,Stewart,Newburgh,NY,USA,41.50409361,-74.10483833,487,19,29,40,17
2016-03-09,SWF,Stewart,Newburgh,NY,USA,41.50409361,-74.10483833,487,14,25,35,13
2016-03-11,SWF,Stewart,Newburgh,NY,USA,41.50409361,-74.10483833,487,15,28,21,26
2016-03-13,SWF,Stewart,Newburgh,NY,USA,41.50409361,-74.10483833,487,20,24,29,13
2016-03-15,SWF,Stewart,Newburgh,NY,USA,41.50409361,-74.10483833,487,16,23,38,24
2016-03-17,SWF,Stewart,Newburgh,NY,USA,41.50409361,-74.10483833,487,11,23,32,12
2016-03-19,SWF,Stewart,Newburgh,NY,USA,41.50409361,-74.10483833,487,15,22,36,16
2016-03-21,SWF,Stewart,Newburgh,NY,USA,41.50409361,-74.10483833,487,14,25,26,4
2016-03-23,SWF,Stewart,Newburgh,NY,USA,41.50409361,-74.10483833,487,19,36,43,21
2016-03-25,SWF,Stewart,Newburgh,NY,USA,41.50409361,-74.10483833,487,10,34,30,3
2016-03-27,SWF,Stewart,Newburgh,NY,USA,41.50409361,-74.10483833,487,14,24,50,12
2016-03-29,SWF,Stewart,Newburgh,NY,USA,41.50409361,-74.10483833,487,17,38,35,18
2016-04-01,SWF,Stewart,Newburgh,NY,USA,41.50409361,-74.10483833,487,14,28,36,29
2016-04-03,SWF,Stewart,Newburgh,NY,USA,41.50409361,-74.10483833,487,14,22,35,16
2016-04-05,SWF,Stewart,Newburgh,NY,USA,41.50409361,-74.10483833,487,17,23,33,18
2016-04-07,SWF,Stewart,Newburgh,NY,USA,41.50409361,-74.10483833,487,13,32,27,19
2016-04-09,SWF,Stewart,Newburgh,NY,USA,41.50409361,-74.10483833,487,20,44,37,17
2016-04-11,SWF,Stewart,Newburgh,NY,USA,41.50409361,-74.10483833,487,16,35,25,11
2016-04-13,SWF,Stewart,Newburgh,NY,USA,41.50409361,-74.10483833,487,14,30,47,22
2016-04-15,SWF,Stewart,Newburgh,NY,USA,41.50409361,-74.10483833,487,15,30,29,15
2016-04-17,SWF,Stewart,Newburgh,NY,USA,41.50409361,-74.10483833,487,14,44,29,23
2016-04-19,SWF,Stewart,Newburgh,NY,USA,41.50409361,-74.10483833,487,19,25,35,12
2016-04-21,SWF,Stewart,Newburgh,NY,USA,41.50409361,-74.10483833,487,15,38,43,19
2016-04-23,SWF,Stewart,Newburgh,NY,USA,41.50409361,-74.10483833,487,18,32,30,18
2016-04-25,SWF,Stewart,Newburgh,NY,USA,41.50409361,-74.10483833,487,19,37,22,10
2016-04-27,SWF,Stewart,Newburgh,NY,USA,41.50409361,-74.10483833,487,10,21,32,3
2016-04-29,SWF,Stewart,Newburgh,NY,USA,41.50409361,-74.10483833,487,12,41,47,24
2016-05-01,SWF,Stewart,Newburgh,NY,USA,41.50409361,-74.10483833,487,14,41,29,7
2016-05-03,SWF,Stewart,Newburgh,NY,USA,41.50409361,-74.10483833,487,16,33,37,11
2016-05-05,SWF,Stewart,Newburgh,NY,USA,41.50409361,-74.10483833,487,10,30,34,20
2016-05-07,SWF,Stewart,Newburgh,NY,USA,41.50409361,-74.10483833,487,14,31,45,19
2016-05-09,SWF,Stewart,Newburgh,NY,USA,41.50409361,-74.10483833,487,18,41,31,12
2016-05-11,SWF,Stewart,Newburgh,NY,USA,41.50409361,-74.10483833,487,17,32,34,21
2016-05-13,SWF,Stewart,Newburgh,NY,USA,41.50409361,-74.10483833,487,14,31,29,19
2016-05-15,SWF,Stewart,Newburgh,NY,USA,41.50409361,-74.10483833,487,17,25,50,22
2016-05-17,SWF,Stewart,Newburgh,NY,USA,41.50409361,-74.10483833,487,10,37,25,5
2016-05-19,SWF,Stewart,Newburgh,NY,USA,41.50409361,-74.10483833,487,20,24,30,10
2016-05-21,SWF,Stewart,Newburgh,NY,USA,41.50409361,-74.10483833,487,17,43,34,15
2016-05-23,SWF,Stewart,Newburgh,NY,USA,41.50409361,-74.10483833,487,17,29,41,11
2016-05-25,SWF,Stewart,Newburgh,NY,USA,41.50409361,-74.10483833,487,18,29,26,4
2016-05-27,SWF,Stewart,Newburgh,NY,USA,41.50409361,-74.10483833,487,10,43,34,30
2016-05-29,SWF,Stewart,Newburgh,NY,USA,41.50409361,-74.10483833,487,17,23,27,5
2016-06-01,SWF,Stewart,Newburgh,NY,USA,41.50409361,-74.10483833,487,11,20,38,10
2016-06-03,SWF,Stewart,Newburgh,NY,USA,41.50409361,-74.10483833,487,19,43,25,8
2016-06-05,SWF,Stewart,Newburgh,NY,USA,41.50409361,-74.10483833,487,18,35,46,19
2016-06-07,SWF,Stewart,Newburgh,NY,USA,41.50409361,-74.10483833,487,20,32,32,19
2016-06-09,SWF,Stewart,Newburgh,NY,USA,41.50409361,-74.10483833,487,13,35,43,29
2016-06-11,SWF,Stewart,Newburgh,NY,USA,41.50409361,-74.10483833,487,17,44,30,18
2016-06-13,SWF,Stewart,Newburgh,NY,USA,41.50409361,-74.10483833,487,19,45,23,27
2016-06-15,SWF,Stewart,Newburgh,NY,USA,41.50409361,-74.10483833,487,17,21,34,7
2016-06-17,SWF,Stewart,Newburgh,NY,USA,41.50409361,-74.10483833,487,19,36,34,26
2016-06-19,SWF,Stewart,Newburgh,NY,USA,41.50409361,-74.10483833,487,18,40,26,1
2016-06-21,SWF,Stewart,Newburgh,NY,USA,41.50409361,-74.10483833,487,15,37,36,25
2016-06-23,SWF,Stewart,Newburgh,NY,USA,41.50409361,-74.10483833,487,12,29,34,18
2016-06-25,SWF,Stewart,Newburgh,NY,USA,41.50409361,-74.10483833,487,11,23,26,10
2016-06-27,SWF,Stewart,Newburgh,NY,USA,41.50409361,-74.10483833,487,15,41,25,10
2016-06-29,SWF,Stewart,Newburgh,NY,USA,41.50409361,-74.10483833,487,18,20,29,25
2016-01-01,CHO,Charlottesville-Albermarle,Charlottesville,VA,USA,38.13863889,-78.45286111,188,16,22,35,17
2016-01-03,CHO,Charlottesville-Albermarle,Charlottesville,VA,USA,38.13863889,-78.45286111,188,20,40,38,21
2016-01-05,CHO,Charlottesville-Albermarle,Charlottesville,VA,USA,38.13863889,-78.45286111,188,20,21,30,1
2016-01-07,CHO,Charlottesville-Albermarle,Charlottesville,VA,USA,38.13863889,-78.45286111,188,18,40,43,21
2016-01-09,CHO,Charlottesville-Albermarle,Charlottesville,VA,USA,38.13863889,-78.45286111,188,19,27,31,19
2016-01-11,CHO,Charlottesville-Albermarle,Charlottesville,VA,USA,38.13863889,-78.45286111,188,14,41,43,30
2016-01-13,CHO,Charlottesville-Albermarle,Charlottesville,VA,USA,38.13863889,-78.45286111,188,11,40,34,4
2016-01-15,CHO,Charlottesville-Albermarle,Charlottesville,VA,USA,38.13863889,-78.45286111,188,17,31,46,18
2016-01-17,CHO,Charlottesville-Albermarle,Charlottesville,VA,USA,38.13863889,-78.45286111,188,20,38,25,14
2016-01-19,CHO,Charlottesville-Albermarle,Charlottesville,VA,USA,38.13863889,-78.45286111,188,12,25,30,21
2016-01-21,CHO,Charlottesville-Albermarle,Charlottesville,VA,USA,38.13863889,-78.45286111,188,15,36,35,2
2016-01-23,CHO,Charlottesville-Albermarle,Charlottesville,VA,USA,38.13863889,-78.45286111,188,15,33,27,13
2016-01-25,CHO,Charlottesville-Albermarle,Charlottesville,VA,USA,38.13863889,-78.45286111,188,14,32,27,15
2016-01-27,CHO,Charlottesville-Albermarle,Charlottesville,VA,USA,38.13863889,-78.45286111,188,16,23,29,27
2016-01-29,CHO,Charlottesville-Albermarle,Charlottesville,VA,USA,38.13863889,-78.45286111,188,17,20,30,3
2016-02-01,CHO,Charlottesville-Albermarle,Charlottesville,VA,USA,38.13863889,-78.45286111,188,12,37,29,11
2016-02-03,CHO,Charlottesville-Albermarle,Charlottesville,VA,USA,38.13863889,-78.45286111,188,10,32,35,18
2016-02-05,CHO,Charlottesville-Albermarle,Charlottesville,VA,USA,38.13863889,-78.45286111,188,16,33,30,28
2016-02-07,CHO,Charlottesville-Albermarle,Charlottesville,VA,USA,38.13863889,-78.45286111,188,20,37,35,2
2016-02-09,CHO,Charlottesville-Albermarle,Charlottesville,VA,USA,38.13863889,-78.45286111,188,12,41,46,12
2016-02-11,CHO,Charlottesville-Albermarle,Charlottesville,VA,USA,38.13863889,-78.45286111,188,20,30,27,11
2016-02-13,CHO,Charlottesville-Albermarle,Charlottesville,VA,USA,38.13863889,-78.45286111,188,17,31,50,12
2016-02-15,CHO,Charlottesville-Albermarle,Charlottesville,VA,USA,38.13863889,-78.45286111,188,10,21,31,16
2016-02-17,CHO,Charlottesville-Albermarle,Charlottesville,VA,USA,38.13863889,-78.45286111,188,20,27,37,29
2016-02-19,CHO,Charlottesville-Albermarle,Charlottesville,VA,USA,38.13863889,-78.45286111,188,19,22,34,1
2016-02-21,CHO,Charlottesville-Albermarle,Charlottesville,VA,USA,38.13863889,-78.45286111,188,20,39,45,26
2016-02-23,CHO,Charlottesville-Albermarle,Charlottesville,VA,USA,38.13863889,-78.45286111,188,18,41,31,4
2016-02-25,CHO,Charlottesville-Albermarle,Charlottesville,VA,USA,38.13863889,-78.45286111,188,20,39,22,28
2016-02-27,CHO,Charlottesville-Albermarle,Charlottesville,VA,USA,38.13863889,-78.45286111,188,13,42,28,8
2016-02-29,CHO,Charlottesville-Albermarle,Charlottesville,VA,USA,38.13863889,-78.45286111,188,11,33,42,13
2016-03-01,CHO,Charlottesville-Albermarle,Charlottesville,VA,USA,38.13863889,-78.45286111,188,11,35,31,9
2016-03-03,CHO,Charlottesville-Albermarle,Charlottesville,VA,USA,38.13863889,-78.45286111,188,19,42,41,27
2016-03-05,CHO,Charlottesville-Albermarle,Charlottesville,VA,USA,38.13863889,-78.45286111,188,15,26,33,14
2016-03-07,CHO,Charlottesville-Albermarle,Charlottesville,VA,USA,38.13863889,-78.45286111,188,18,21,20,30
2016-03-09,CHO,Charlottesville-Albermarle,Charlottesville,VA,USA,38.13863889,-78.45286111,188,15,29,29,14
2016-03-11,CHO,Charlottesville-Albermarle,Charlottesville,VA,USA,38.13863889,-78.45286111,188,16,37,21,21
2016-03-13,CHO,Charlottesville-Albermarle,Charlottesville,VA,USA,38.13863889,-78.45286111,188,11,38,26,4
2016-03-15,CHO,Charlottesville-Albermarle,Charlottesville,VA,USA,38.13863889,-78.45286111,188,15,41,40,21
2016-03-17,CHO,Charlottesville-Albermarle,Charlottesville,VA,USA,38.13863889,-78.45286111,188,11,33,32,8
2016-03-19,CHO,Charlottesville-Albermarle,Charlottesville,VA,USA,38.13863889,-78.45286111,188,11,25,21,25
2016-03-21,CHO,Charlottesville-Albermarle,Charlottesville,VA,USA,38.13863889,-78.45286111,188,11,26,34,2
2016-03-23,CHO,Charlottesville-Albermarle,Charlottesville,VA,USA,38.13863889,-78.45286111,188,19,22,26,13
2016-03-25,CHO,Charlottesville-Albermarle,Charlottesville,VA,USA,38.13863889,-78.45286111,188,17,39,34,11
2016-03-27,CHO,Charlottesville-Albermarle,Charlottesville,VA,USA,38.13863889,-78.45286111,188,18,39,41,28
2016-03-29,CHO,Charlottesville-Albermarle,Charlottesville,VA,USA,38.13863889,-78.45286111,188,20,38,31,18
2016-04-01,CHO,Charlottesville-Albermarle,Charlottesville,VA,USA,38.13863889,-78.45286111,188,14,27,26,28
2016-04-03,CHO,Charlottesville-Albermarle,Charlottesville,VA,USA,38.13863889,-78.45286111,188,12,41,28,20
2016-04-05,CHO,Charlottesville-Albermarle,Charlottesville,VA,USA,38.13863889,-78.45286111,188,18,28,42,26
2016-04-07,CHO,Charlottesville-Albermarle,Charlottesville,VA,USA,38.13863889,-78.45286111,188,13,28,31,1
2016-04-09,CHO,Charlottesville-Albermarle,Charlottesville,VA,USA,38.13863889,-78.45286111,188,16,31,33,28
2016-04-11,CHO,Charlottesville-Albermarle,Charlottesville,VA,USA,38.13863889,-78.45286111,188,17,23,25,9
2016-04-13,CHO,Charlottesville-Albermarle,Charlottesville,VA,USA,38.13863889,-78.45286111,188,14,35,33,16
2016-04-15,CHO,Charlottesville-Albermarle,Charlottesville,VA,USA,38.13863889,-78.45286111,188,12,28,31,3
2016-04-17,CHO,Charlottesville-Albermarle,Charlottesville,VA,USA,38.13863889,-78.45286111,188,16,35,31,12
2016-04-19,CHO,Charlottesville-Albermarle,Charlottesville,VA,USA,38.13863889,-78.45286111,188,10,23,35,2
2016-04-21,CHO,Charlottesville-Albermarle,Charlottesville,VA,USA,38.13863889,-78.45286111,188,16,23,40,17
2016-04-23,CHO,Charlottesville-Albermarle,Charlottesville,VA,USA,38.13863889,-78.45286111,188,16,32,29,10
2016-04-25,CHO,Charlottesville-Albermarle,Charlottesville,VA,USA,38.13863889,-78.45286111,188,11,25,50,18
2016-04-27,CHO,Charlottesville-Albermarle,Charlottesville,VA,USA,38.13863889,-78.45286111,188,12,33,33,9
2016-04-29,CHO,Charlottesville-Albermarle,Charlottesville,VA,USA,38.13863889,-78.45286111,188,13,22,49,28
2016-05-01,CHO,Charlottesville-Albermarle,Charlottesville,VA,USA,38.13863889,-78.45286111,188,10,25,25,8
2016-05-03,CHO,Charlottesville-Albermarle,Charlottesville,VA,USA,38.13863889,-78.45286111,188,20,38,31,30
2016-05-05,CHO,Charlottesville-Albermarle,Charlottesville,VA,USA,38.13863889,-78.45286111,188,16,27,30,15
2016-05-07,CHO,Charlottesville-Albermarle,Charlottesville,VA,USA,38.13863889,-78.45286111,188,11,28,31,29
2016-05-09,CHO,Charlottesville-Albermarle,Charlottesville,VA,USA,38.13863889,-78.45286111,188,14,21,31,19
2016-05-11,CHO,Charlottesville-Albermarle,Charlottesville,VA,USA,38.13863889,-78.45286111,188,20,44,35,14
2016-05-13,CHO,Charlottesville-Albermarle,Charlottesville,VA,USA,38.13863889,-78.45286111,188,13,34,29,12
2016-05-15,CHO,Charlottesville-Albermarle,Charlottesville,VA,USA,38.13863889,-78.45286111,188,16,23,31,19
2016-05-17,CHO,Charlottesville-Albermarle,Charlottesville,VA,USA,38.13863889,-78.45286111,188,13,38,29,12
2016-05-19,CHO,Charlottesville-Albermarle,Charlottesville,VA,USA,38.13863889,-78.45286111,188,10,42,48,28
2016-05-21,CHO,Charlottesville-Albermarle,Charlottesville,VA,USA,38.13863889,-78.45286111,188,18,22,33,14
